46.2502448,-94.2505535
44.9444101,-93.0932742
46.7832731,-92.1065787
44.9575100188052,-93.1784820556641
45.5607986,-94.1624895
44.0216306,-92.4698992
44.9799654,-93.2638361
47.5232596,-92.5365713
44.8546856,-93.470786
44.6496868,-93.24272
44.840798,-93.2982799
44.7677424,-93.2777226
47.4271546,-92.9376887
45.0071851,-93.6557945
44.9132965,-93.5032877
46.87386,-96.76951
44.7791309,-93.336336
44.7980186,-93.5268986
44.9238552,-92.9593797
44.7827399,-93.913579
45.0563558,-92.8060408
44.049963,-91.6393152
46.8418841,-92.1938007
44.8041322,-93.1668858
44.8896866,-93.3499489
47.9032372,-91.8670873
47.8243521,-91.8307028
44.6402434,-93.1435497
44.8480218,-93.0427153
45.0941315,-93.3563405
45.1888539,-93.3974538
44.8621853,-93.5307883
47.4890971,-92.883796
47.3917788,-92.8423312
46.7216102,-92.4593566
44.8277446,-92.9438218
44.0838517,-93.226044
45.0105194,-93.4555093
44.7132969,-93.4227274
45.0060767,-93.1566107
45.0860765,-93.2632821
47.4888156,-92.4649052
47.2371658,-93.5302142
44.9249636,-93.4627309
45.2332985,-93.2913405
44.7319094,-93.21772
47.4735633,-94.8802767
45.0546855,-93.6355165
44.15906,-94.00915
44.4582983,-93.161604
46.594937357139486,-95.687402459041
47.2225764372225,-92.938007006127
43.8555186,-92.4885079
47.5898628,-92.4614655
44.9344102,-93.0599395
47.6489307,-92.6352027
45.6216319,-94.2069365
45.737465,-94.9525216
45.5919097,-94.1661011
47.4991592,-91.8114288
45.0791325,-93.1471668
47.2943648,-91.257386
44.2971832,-94.7241498
48.0090856,-91.9683826
44.238848,-94.9758229
43.6199639,-95.5963979
45.3363551,-92.9971631
48.1725981,-91.8972644
48.0661472,-96.1798004
47.3980433,-92.3110034
44.2782995,-96.134755
48.191553,-92.2562763
44.8507957,-93.7869088
48.9052657,-95.3144041
48.9363779,-95.3427385
45.0846885,-93.0099398
45.1219075,-95.0433424
44.0769075,-91.7082061
47.942512,-92.0633009
48.265868,-92.060542
47.8416387,-96.6217314
46.4821848,-93.9577612
45.0609367,-93.3551513
45.243854,-93.5149576
45.0419073,-93.7891331
46.8171809,-95.8453253
46.8249587,-95.8858821
46.8766294,-96.7034118
44.0280197,-92.8546377
47.9299789,-97.0245211
43.8724681,-96.1286369
47.4670014,-92.3561466
47.4624279,-92.5399063
47.4240953,-92.4976852
43.6521775,-94.4610832
43.6438442,-94.4158041
44.2949637,-93.268827
46.2830152,-96.0775581
43.6475648,-94.9850755
47.2386527,-93.0189126
44.1057973,-94.2188494
44.9957998,-92.8793768
47.3183903,-92.1212493
45.3316272,-95.6508706
45.3324647,-93.7460804
47.5329811,-92.3401787
46.3580221,-94.2008288
45.076076,-93.3327284
46.8677203,-92.6038039
47.9357182,-91.982408
44.7088525,-96.2764335
44.5069113,-92.905484
45.8660728,-95.3947607
44.7894072,-93.6021791
43.8455195,-92.1890517
45.1485771,-93.1516124
45.0757967,-94.1899799
47.5285403,-92.1537532
47.2888298,-93.427708
47.8524181,-92.6896184
47.0088042,-92.2686906
45.1199652,-93.2877277
44.9630216,-92.9649361
47.5290929,-92.5499044
44.121782,-93.2505882
47.7484756,-92.4783235
48.0939546,-92.3951369
46.9456172,-93.0118507
46.7471638,-92.2254695
48.56409,-92.83928
45.2611,-93.45
44.8832982,-93.2830021
45.1888534,-93.5530144
44.7394103,-93.1257723
44.8271857,-93.4571741
45.2788561,-92.9852184
48.062493,-91.0200624
45.0096869,-93.349117
47.8379461,-90.3831603
47.5671083,-92.3973741
47.3816233,-92.4260332
