44.5002368,-90.0004077
43.0730517,-89.4012302
42.7261309,-87.7828523
43.0389025,-87.9064736
44.0247062,-88.5426136
44.519159,-88.019826
42.5847425,-87.8211854
44.2619309,-88.4153847
43.6274794,-89.7709579
44.3835763,-89.8173466
42.6152536,-89.0414192
44.7783012,-89.6662333
43.7508284,-87.71453
43.0116784,-88.2314813
43.8013556,-91.2395807
42.6827885,-89.0187223
42.5083482,-89.0317765
43.0605671,-88.1064787
-63.29058078,-57.86372705
21.2666667,-165.1333333
44.5235792,-89.574563
43.1836046,-89.2137254
44.9591352,-89.6301221
43.4252776,-88.1834277
44.811349,-91.4984941
42.888627,-88.0384195
44.1858193,-88.462609
42.9764027,-88.1084224
44.0886059,-87.6575841
44.6688524,-90.1717987
43.1788967,-88.1173132
44.8755183,-91.9193422
43.5219263,-89.77068
43.3872247,-87.875644
43.774998376162486,-88.4388256072998
-85.5,-125.0
42.73416,-90.4784621
43.0215853,-91.1196385
43.5391527,-89.0067778
43.5324809,-90.0026259
45.6269162,-89.4631014
44.8613563,-92.6238083
43.7694388,-87.8514785
43.9582995,-90.7379119
44.5439301,-89.5361337
42.9169462,-89.2178937
46.7207737,-92.1040796
45.0994123,-90.305695
43.2116345,-90.1896159
44.1538845,-87.5692479
46.1296742,-89.1173578
43.1947212,-88.7289918
43.0408441,-88.2370371
43.6333219,-88.7295519
44.9258018,-89.6253998
43.0494572,-88.0075875
43.0166806,-88.0070315
43.4219446,-88.1278713
42.8336205,-88.7323272
43.9942881,-88.5532537
42.959738,-87.861471
44.4488805,-88.0603806
43.4300947,-88.6968889
44.8415237,-87.4248531
45.9318981,-89.267911
42.9608322,-89.469843
42.9288944,-88.8370509
43.9499924,-88.0842642
45.1230213,-92.5365865
45.1509381,-92.5430439
42.8858503,-87.8631362
42.9261116,-89.3845634
45.3099451,-92.6917413
44.2572078,-88.5192745
45.9524748,-90.425734
45.9296742,-89.7270937
43.1144092,-88.0337986
44.8991972,-88.5715287
44.2799872,-88.3184394
44.1227773,-87.6834245
44.2022084,-88.4464973
45.1988799,-89.7049847
42.9466825,-87.8967496
45.7965111,-92.6637387
42.9614039,-88.0125865
43.3177794,-88.3789862
46.0283754,-91.4444055
44.9746896,-92.7568703
46.5482781,-90.9187999
44.2780432,-88.2720503
42.5952974,-87.9273009
42.6780726,-88.2762026
43.2966716,-87.9875898
44.9369054,-91.3929348
44.6135909,-88.7312112
45.2830975,-92.372535
43.4577692,-88.837329
46.68613047224803,-92.09881782531738
44.485072,-88.129589
43.938956,-90.253433
45.699960762901235,-90.66185941954882
43.3735978,-89.5756768
-85.8,-125.4
43.8422049,-88.8359447
43.7708219,-88.4884409
44.3374782,-89.1417808
46.7178147,-92.0896674
42.9894297,-91.1540184
45.6560726,-88.9112276
46.6996617,-92.0015786
45.7218043,-89.3720708
42.5530753,-87.9334118
44.4563579,-89.544007
46.0043957,-89.515421
43.7486054,-87.977038
44.3507979,-89.8654036
43.5391486,-89.4626202
44.8644402,-87.4150987
42.5536291,-88.2945365
44.1462385,-88.8394104
43.3902644,-89.4028963
45.3585459,-91.6829012
43.0455396,-91.1395737
43.2869331,-89.7240116
45.5391527,-90.2794624
44.7488565,-92.8021471
44.6722157,-88.2426025
43.55222,-87.9617585
45.6023068,-91.5828774
46.1793617,-91.7644794
44.5892237,-92.4813951
44.0419238,-89.0984504
44.153604,-87.9567618
45.6366228,-89.4120753
45.3144566,-90.1979082
44.9205238,-89.6873454
45.5157903,-91.7282248
45.5060682,-91.7382251
43.256116,-88.1939819
43.4477634,-89.2398379
44.9838558,-92.5560301
42.7414058,-88.2242565
44.7283146,-90.8420502
45.4180421,-86.8181764
43.0783303,-88.9303728
43.4924823,-89.9190141
43.642201,-89.8081805
44.8871907,-89.6201218
43.9271167,-88.8003165
45.5004317,-91.0027939
45.0340677,-92.4527815
42.9675156,-87.8775827
42.554741,-88.1109187
45.9181801,-92.1732704
45.8522146,-91.4956508
43.2708225,-89.722067
43.3816691,-87.9406454
44.9096907,-89.6045659
44.5149879,-88.3303798
42.5025165,-88.7289927
44.8074135,-88.5186797
44.790411,-88.5655712
43.73197219338425,-87.8221321105957
45.730248,-91.9170292
44.1735997,-88.2598276
43.0891787,-87.8875849
42.5733354,-90.23096
42.5461297,-88.165643
43.076606,-88.4929189
42.5236132,-90.5392947
46.7952539,-91.1332019
43.333613,-88.2862065
46.318336,-91.8139088
42.6402973,-87.9103563
45.1244108,-92.6735365
42.9105722,-87.8606367
45.2733128,-90.4378512
44.7577418,-90.2968012
46.0973978,-91.2233398
45.8224475,-91.8893431
43.1752695,-90.0679017
44.8452432,-92.2387957
44.9599657,-90.9370846
46.0231749,-89.484077
43.0214026,-88.0109206
44.8010763,-90.0792975
44.5496859,-91.3926578
42.6980749,-87.8945229
44.6319369,-88.0392708
45.7961003,-89.3069522
43.1338972,-88.2220372
43.139605,-88.4489022
43.5172169,-88.4512114
44.9610785,-90.7998588
43.978576,-90.5040214
45.4710792,-89.7298594
45.826898,-89.6526444
45.4694125,-89.8043063
43.14693,-90.04755
44.0055185,-91.4420883
44.0503593,-91.5550713
46.0413631,-89.6712615
44.2848654,-87.7335337
45.3944027,-92.1424066
42.7267853,-88.682045
42.5311294,-88.2481461
45.7711215,-89.526671
42.688074,-88.0514731
45.5770214,-89.1646719
42.990831,-89.5331773
42.5074345,-88.0840613
43.0044549,-88.3767626
42.5311279,-88.5995456
43.1266614,-89.3678959
46.6732722,-90.8949075
43.1838844,-88.9884421
42.7630722,-88.2142563
43.1697221,-88.7231584
43.0140284,-89.322611
43.1919373,-89.4556749
44.3580348,-89.0859464
44.3305398,-89.0153112
44.5406331,-87.5058681
43.6569157,-90.8542977
43.8835874,-89.4934559
44.8908021,-89.5476204
44.3213695,-88.9337226
45.4480678,-92.3111541
43.1133445,-87.9000856
44.92739,-87.1934
42.7652894,-88.6948269
43.7005266,-90.5615197
46.250861,-91.3097722
42.5780721,-88.5409333
45.0230227,-92.6915909
44.9535753,-92.1735179
46.1172667,-90.1153794
45.9306962,-91.4716338
43.2183254,-89.3415057
43.0535031,-89.4194462
44.0169756,-88.4095327
44.1108154,-88.7126108
43.3272979,-91.1070001
45.269786,-88.514929
44.8271951,-89.1695568
44.9530206,-92.2912993
44.3258229,-88.162881
42.991652,-91.1223512
43.7391616,-87.7817541
45.5719072,-88.9028922
43.1144385,-89.6556777
43.9705548,-89.3587447
45.4829392,-92.101508
42.6055549,-90.4298502
45.5321764,-92.019346
45.5077759,-91.9783218
43.2505472,-89.5015088
42.6016814,-88.7076041
42.6830566,-90.1176258
46.1627675,-90.1404257
43.2477691,-89.3437277
45.1880196,-92.3854703
43.0519434,-89.0756675
46.118643,-89.9114727
43.060842,-88.4037079
42.6330703,-88.6437138
44.3477718,-87.8273152
42.6272197,-90.5920723
42.9602743,-90.1301237
